diakid	datum	ertek	tipus	targyid
231	2010.12.02	5	témazáró dolgozat	6
265	2010.12.02	3	témazáró dolgozat	6
286	2010.12.02	5	témazáró dolgozat	6
273	2010.12.02	5	témazáró dolgozat	6
230	2010.12.02	2	témazáró dolgozat	6
310	2010.12.02	3	témazáró dolgozat	6
276	2010.12.02	5	témazáró dolgozat	6
247	2010.12.02	5	témazáró dolgozat	6
238	2010.12.02	5	témazáró dolgozat	6
239	2010.12.02	5	témazáró dolgozat	6
296	2010.12.02	5	témazáró dolgozat	6
284	2010.12.02	3	témazáró dolgozat	6
232	2010.12.02	5	témazáró dolgozat	6
266	2010.12.02	5	témazáró dolgozat	6
246	2010.12.02	5	témazáró dolgozat	6
317	2010.12.02	4	témazáró dolgozat	6
300	2010.12.02	4	témazáró dolgozat	6
287	2010.12.02	5	témazáró dolgozat	6
244	2010.12.02	5	témazáró dolgozat	6
181	2010.12.02	3	témazáró dolgozat	6
302	2010.12.02	5	témazáró dolgozat	6
243	2010.12.02	5	témazáró dolgozat	6
269	2010.12.02	5	témazáró dolgozat	6
294	2010.12.02	3	témazáró dolgozat	6
195	2010.12.02	3	szóbeli felelet	3
210	2010.12.02	4	röpdolgozat	3
158	2010.12.02	5	röpdolgozat	3
176	2010.12.02	5	röpdolgozat	3
134	2010.12.02	1	röpdolgozat	3
329	2010.12.02	5	röpdolgozat	19
409	2010.12.02	5	röpdolgozat	19
398	2010.12.02	5	órai munka	3
363	2010.12.02	5	röpdolgozat	3
234	2010.12.02	5	röpdolgozat	5
250	2010.12.02	5	röpdolgozat	5
235	2010.12.02	5	röpdolgozat	5
216	2010.12.02	4	röpdolgozat	5
295	2010.12.02	5	röpdolgozat	5
283	2010.12.02	5	röpdolgozat	5
252	2010.12.02	5	röpdolgozat	5
253	2010.12.02	3	röpdolgozat	5
288	2010.12.02	4	röpdolgozat	5
304	2010.12.02	4	röpdolgozat	5
286	2010.12.02	5	röpdolgozat	5
273	2010.12.02	5	röpdolgozat	5
230	2010.12.02	5	röpdolgozat	5
319	2010.12.02	5	röpdolgozat	5
262	2010.12.02	5	röpdolgozat	5
233	2010.12.02	5	röpdolgozat	5
234	2010.12.02	3	röpdolgozat	5
250	2010.12.02	5	röpdolgozat	5
235	2010.12.02	5	röpdolgozat	5
216	2010.12.02	5	röpdolgozat	5
263	2010.12.02	5	röpdolgozat	5
295	2010.12.02	5	röpdolgozat	5
283	2010.12.02	5	röpdolgozat	5
252	2010.12.02	5	röpdolgozat	5
253	2010.12.02	3	röpdolgozat	5
288	2010.12.02	5	röpdolgozat	5
231	2010.12.02	5	röpdolgozat	5
265	2010.12.02	5	röpdolgozat	5
286	2010.12.02	4	röpdolgozat	5
273	2010.12.02	5	röpdolgozat	5
230	2010.12.02	5	röpdolgozat	5
319	2010.12.02	5	röpdolgozat	5
262	2010.12.02	3	röpdolgozat	5
233	2010.12.02	5	röpdolgozat	5
234	2010.12.02	4	röpdolgozat	5
250	2010.12.02	5	röpdolgozat	5
235	2010.12.02	2	röpdolgozat	5
295	2010.12.02	3	röpdolgozat	5
283	2010.12.02	4	röpdolgozat	5
252	2010.12.02	4	röpdolgozat	5
253	2010.12.02	3	röpdolgozat	5
288	2010.12.02	5	röpdolgozat	5
265	2010.12.02	2	röpdolgozat	5
286	2010.12.02	5	röpdolgozat	5
273	2010.12.02	4	röpdolgozat	5
230	2010.12.02	2	röpdolgozat	5
198	2010.12.02	3	röpdolgozat	5
187	2010.12.02	5	röpdolgozat	5
127	2010.12.02	5	röpdolgozat	5
204	2010.12.02	3	röpdolgozat	5
186	2010.12.02	4	röpdolgozat	5
130	2010.12.02	3	röpdolgozat	5
207	2010.12.02	3	röpdolgozat	5
98	2010.12.02	5	röpdolgozat	5
211	2010.12.02	5	röpdolgozat	5
133	2010.12.02	4	röpdolgozat	5
122	2010.12.02	5	röpdolgozat	5
171	2010.12.02	5	röpdolgozat	5
18	2010.12.02	5	röpdolgozat	5
188	2010.12.02	4	röpdolgozat	5
129	2010.12.02	4	röpdolgozat	5
161	2010.12.02	4	röpdolgozat	5
182	2010.12.02	5	röpdolgozat	5
165	2010.12.02	4	röpdolgozat	5
103	2010.12.02	5	röpdolgozat	5
112	2010.12.02	4	röpdolgozat	5
170	2010.12.02	5	röpdolgozat	5
150	2010.12.02	5	röpdolgozat	5
125	2010.12.02	4	röpdolgozat	5
193	2010.12.02	5	röpdolgozat	5
110	2010.12.02	5	röpdolgozat	5
189	2010.12.02	4	röpdolgozat	5
109	2010.12.02	2	röpdolgozat	5
204	2010.12.02	2	röpdolgozat	5
194	2010.12.02	5	röpdolgozat	5
165	2010.12.02	5	röpdolgozat	5
103	2010.12.02	5	röpdolgozat	5
110	2010.12.02	5	röpdolgozat	5
198	2010.12.02	3	témazáró dolgozat	5
141	2010.12.02	3	témazáró dolgozat	5
187	2010.12.02	5	témazáró dolgozat	5
127	2010.12.02	5	témazáró dolgozat	5
204	2010.12.02	1	témazáró dolgozat	5
194	2010.12.02	4	témazáró dolgozat	5
186	2010.12.02	3	témazáró dolgozat	5
130	2010.12.02	3	témazáró dolgozat	5
207	2010.12.02	3	témazáró dolgozat	5
98	2010.12.02	4	témazáró dolgozat	5
211	2010.12.02	5	témazáró dolgozat	5
133	2010.12.02	4	témazáró dolgozat	5
122	2010.12.02	5	témazáró dolgozat	5
171	2010.12.02	4	témazáró dolgozat	5
18	2010.12.02	5	témazáró dolgozat	5
188	2010.12.02	5	témazáró dolgozat	5
129	2010.12.02	4	témazáró dolgozat	5
161	2010.12.02	4	témazáró dolgozat	5
182	2010.12.02	4	témazáró dolgozat	5
165	2010.12.02	5	témazáró dolgozat	5
103	2010.12.02	5	témazáró dolgozat	5
112	2010.12.02	5	témazáró dolgozat	5
170	2010.12.02	5	témazáró dolgozat	5
150	2010.12.02	5	témazáró dolgozat	5
125	2010.12.02	4	témazáró dolgozat	5
193	2010.12.02	3	témazáró dolgozat	5
110	2010.12.02	5	témazáró dolgozat	5
189	2010.12.02	5	témazáró dolgozat	5
109	2010.12.02	2	témazáró dolgozat	5
396	2010.12.02	4	témazáró dolgozat	15
345	2010.12.02	4	témazáró dolgozat	15
404	2010.12.02	5	témazáró dolgozat	15
353	2010.12.02	3	témazáró dolgozat	15
409	2010.12.02	5	témazáró dolgozat	15
395	2010.12.02	2	témazáró dolgozat	15
359	2010.12.02	2	témazáró dolgozat	15
360	2010.12.02	5	témazáró dolgozat	15
371	2010.12.02	2	témazáró dolgozat	15
401	2010.12.02	3	témazáró dolgozat	15
396	2010.12.02	3	röpdolgozat	15
345	2010.12.02	4	röpdolgozat	15
404	2010.12.02	4	röpdolgozat	15
353	2010.12.02	4	röpdolgozat	15
409	2010.12.02	4	röpdolgozat	15
395	2010.12.02	2	röpdolgozat	15
359	2010.12.02	3	röpdolgozat	15
360	2010.12.02	5	röpdolgozat	15
371	2010.12.02	2	röpdolgozat	15
401	2010.12.02	3	röpdolgozat	15
417	2010.12.03	2	témazáró dolgozat	19
327	2010.12.03	3	témazáró dolgozat	19
358	2010.12.03	4	témazáró dolgozat	19
349	2010.12.03	4	témazáró dolgozat	19
393	2010.12.03	5	témazáró dolgozat	19
379	2010.12.03	4	témazáró dolgozat	19
336	2010.12.03	4	témazáró dolgozat	19
341	2010.12.03	4	témazáró dolgozat	19
404	2010.12.03	4	témazáró dolgozat	19
408	2010.12.03	4	témazáró dolgozat	19
411	2010.12.03	2	témazáró dolgozat	19
416	2010.12.03	4	témazáró dolgozat	19
342	2010.12.03	5	témazáró dolgozat	19
359	2010.12.03	5	témazáró dolgozat	19
346	2010.12.03	5	témazáró dolgozat	19
331	2010.12.03	4	témazáró dolgozat	19
419	2010.12.03	4	témazáró dolgozat	19
9	2010.12.03	1	szóbeli felelet	13
212	2010.12.03	1	szóbeli felelet	13
12	2010.12.03	5	szóbeli felelet	13
15	2010.12.03	1	szóbeli felelet	13
16	2010.12.03	1	szóbeli felelet	13
17	2010.12.03	5	szóbeli felelet	13
24	2010.12.03	1	szóbeli felelet	13
58	2010.12.03	5	szóbeli felelet	13
25	2010.12.03	4	szóbeli felelet	13
26	2010.12.03	4	szóbeli felelet	13
5	2010.12.03	5	szóbeli felelet	12
91	2010.12.03	3	szóbeli felelet	12
36	2010.12.03	5	szóbeli felelet	12
316	2010.12.03	3	röpdolgozat	15
290	2010.12.03	4	röpdolgozat	15
292	2010.12.03	4	röpdolgozat	15
259	2010.12.03	2	röpdolgozat	15
47	2010.12.03	5	szóbeli felelet	17
158	2010.12.03	4	röpdolgozat	11
116	2010.12.03	5	röpdolgozat	11
176	2010.12.03	5	röpdolgozat	11
180	2010.12.03	5	röpdolgozat	11
164	2010.12.03	5	röpdolgozat	11
159	2010.12.03	3	röpdolgozat	11
210	2010.12.03	2	röpdolgozat	11
185	2010.12.03	5	röpdolgozat	11
107	2010.12.03	4	röpdolgozat	11
134	2010.12.03	3	röpdolgozat	11
155	2010.12.03	5	röpdolgozat	11
121	2010.12.03	5	röpdolgozat	11
113	2010.12.03	5	röpdolgozat	11
208	2010.12.03	4	röpdolgozat	11
190	2010.12.03	4	röpdolgozat	11
209	2010.12.03	5	röpdolgozat	11
196	2010.12.03	4	röpdolgozat	11
199	2010.12.03	5	röpdolgozat	11
162	2010.12.03	4	röpdolgozat	11
166	2010.12.03	5	röpdolgozat	11
149	2010.12.03	3	röpdolgozat	11
173	2010.12.03	4	röpdolgozat	11
195	2010.12.03	5	röpdolgozat	11
160	2010.12.03	2	röpdolgozat	11
163	2010.12.03	4	röpdolgozat	11
124	2010.12.03	5	röpdolgozat	11
174	2010.12.03	5	röpdolgozat	11
131	2010.12.03	5	röpdolgozat	11
132	2010.12.03	5	röpdolgozat	11
106	2010.12.03	4	röpdolgozat	11
172	2010.12.03	4	röpdolgozat	11
221	2010.12.03	3	szóbeli felelet	12
251	2010.12.03	5	szóbeli felelet	12
291	2010.12.03	4	szóbeli felelet	12
254	2010.12.03	5	szóbeli felelet	12
311	2010.12.03	4	szóbeli felelet	12
260	2010.12.03	5	szóbeli felelet	12
301	2010.12.03	3	szóbeli felelet	12
69	2010.12.03	4	szóbeli felelet	14
37	2010.12.03	4	szóbeli felelet	14
179	2010.12.03	5	szóbeli felelet	14
195	2010.12.03	4	szóbeli felelet	14
210	2010.12.03	4	órai munka	12
208	2010.12.03	5	órai munka	12
190	2010.12.03	5	órai munka	12
174	2010.12.03	5	órai munka	12
250	2010.12.03	5	órai munka	14
296	2010.12.03	5	órai munka	14
210	2010.12.03	5	szóbeli felelet	12
262	2010.12.03	4	röpdolgozat	13
262	2010.12.03	4	házi dolgozat	13
297	2010.12.03	5	röpdolgozat	13
297	2010.12.03	4	házi dolgozat	13
251	2010.12.03	4	röpdolgozat	13
251	2010.12.03	4	házi dolgozat	13
253	2010.12.03	4	röpdolgozat	13
253	2010.12.03	4	házi dolgozat	13
308	2010.12.03	4	röpdolgozat	13
308	2010.12.03	4	házi dolgozat	13
274	2010.12.03	5	röpdolgozat	13
274	2010.12.03	5	házi dolgozat	13
257	2010.12.03	5	röpdolgozat	13
257	2010.12.03	4	házi dolgozat	13
266	2010.12.03	5	házi dolgozat	13
272	2010.12.03	5	röpdolgozat	13
272	2010.12.03	5	házi dolgozat	13
266	2010.12.03	4	röpdolgozat	13
267	2010.12.03	5	röpdolgozat	13
267	2010.12.03	4	házi dolgozat	13
267	2010.12.03	5	házi dolgozat	13
268	2010.12.03	4	röpdolgozat	13
268	2010.12.03	3	házi dolgozat	13
290	2010.12.04	5	órai munka	4
308	2010.12.04	5	röpdolgozat	4
270	2010.12.04	5	röpdolgozat	4
226	2010.12.04	5	röpdolgozat	4
318	2010.12.04	5	szóbeli felelet	4
256	2010.12.04	5	szóbeli felelet	4
268	2010.12.04	5	röpdolgozat	4
268	2010.12.04	5	szóbeli felelet	4
240	2010.12.04	4	szóbeli felelet	4
319	2010.12.04	5	röpdolgozat	4
234	2010.12.04	5	röpdolgozat	4
250	2010.12.04	4	röpdolgozat	4
235	2010.12.04	4	röpdolgozat	4
216	2010.12.04	5	röpdolgozat	4
263	2010.12.04	5	röpdolgozat	4
295	2010.12.04	5	röpdolgozat	4
402	2010.12.04	2	szóbeli felelet	2
350	2010.12.04	2	szóbeli felelet	2
381	2010.12.04	3	szóbeli felelet	2
374	2010.12.04	1	szóbeli felelet	2
391	2010.12.04	4	szóbeli felelet	2
413	2010.12.04	4	szóbeli felelet	2
325	2010.12.04	3	szóbeli felelet	2
376	2010.12.04	5	szóbeli felelet	2
395	2010.12.04	3	szóbeli felelet	2
427	2010.12.04	5	szóbeli felelet	2
383	2010.12.04	5	szóbeli felelet	2
337	2010.12.04	2	szóbeli felelet	2
361	2010.12.04	2	szóbeli felelet	2
386	2010.12.04	2	szóbeli felelet	2
394	2010.12.04	4	szóbeli felelet	2
410	2010.12.04	4	szóbeli felelet	2
371	2010.12.04	3	szóbeli felelet	2
335	2010.12.04	4	szóbeli felelet	2
322	2010.12.04	4	szóbeli felelet	2
401	2010.12.04	5	szóbeli felelet	2
340	2010.12.04	4	szóbeli felelet	2
378	2010.12.04	5	szóbeli felelet	2
351	2010.12.04	5	szóbeli felelet	2
420	2010.12.04	4	szóbeli felelet	2
412	2010.12.04	3	szóbeli felelet	2
389	2010.12.04	2	szóbeli felelet	2
385	2010.12.04	5	szóbeli felelet	2
372	2010.12.04	3	szóbeli felelet	2
414	2010.12.04	3	szóbeli felelet	2
323	2010.12.04	5	szóbeli felelet	2
406	2010.12.04	3	szóbeli felelet	2
249	2010.12.04	3	témazáró dolgozat	2
218	2010.12.04	4	témazáró dolgozat	2
297	2010.12.04	4	témazáró dolgozat	2
221	2010.12.04	5	témazáró dolgozat	2
251	2010.12.04	4	témazáró dolgozat	2
291	2010.12.04	5	témazáró dolgozat	2
223	2010.12.04	1	témazáró dolgozat	2
225	2010.12.04	5	témazáró dolgozat	2
298	2010.12.04	5	témazáró dolgozat	2
254	2010.12.04	5	témazáró dolgozat	2
255	2010.12.04	4	témazáró dolgozat	2
228	2010.12.04	5	témazáró dolgozat	2
293	2010.12.04	4	témazáró dolgozat	2
305	2010.12.04	4	témazáró dolgozat	2
248	2010.12.04	4	témazáró dolgozat	2
279	2010.12.04	5	témazáró dolgozat	2
274	2010.12.04	5	témazáró dolgozat	2
236	2010.12.04	3	témazáró dolgozat	2
245	2010.12.04	5	témazáró dolgozat	2
237	2010.12.04	2	témazáró dolgozat	2
257	2010.12.04	5	témazáró dolgozat	2
314	2010.12.04	4	témazáró dolgozat	2
258	2010.12.04	5	témazáró dolgozat	2
315	2010.12.04	1	témazáró dolgozat	2
311	2010.12.04	4	témazáró dolgozat	2
215	2010.12.04	5	témazáró dolgozat	2
259	2010.12.04	2	témazáró dolgozat	2
213	2010.12.04	5	témazáró dolgozat	2
260	2010.12.04	4	témazáró dolgozat	2
301	2010.12.04	5	témazáró dolgozat	2
306	2010.12.04	4	témazáró dolgozat	2
261	2010.12.04	5	témazáró dolgozat	2
241	2010.12.04	3	témazáró dolgozat	2
220	2010.12.04	5	témazáró dolgozat	2
242	2010.12.04	2	témazáró dolgozat	2
214	2010.12.04	5	témazáró dolgozat	2
218	2010.12.04	5	szóbeli felelet	2
297	2010.12.04	3	szóbeli felelet	2
221	2010.12.04	5	szóbeli felelet	2
251	2010.12.04	1	szóbeli felelet	2
291	2010.12.04	5	szóbeli felelet	2
223	2010.12.04	2	szóbeli felelet	2
225	2010.12.04	5	szóbeli felelet	2
254	2010.12.04	5	szóbeli felelet	2
255	2010.12.04	3	szóbeli felelet	2
228	2010.12.04	5	szóbeli felelet	2
293	2010.12.04	5	szóbeli felelet	2
248	2010.12.04	3	szóbeli felelet	2
279	2010.12.04	5	szóbeli felelet	2
274	2010.12.04	5	szóbeli felelet	2
236	2010.12.04	5	szóbeli felelet	2
245	2010.12.04	5	szóbeli felelet	2
237	2010.12.04	2	szóbeli felelet	2
314	2010.12.04	2	szóbeli felelet	2
258	2010.12.04	4	szóbeli felelet	2
311	2010.12.04	4	szóbeli felelet	2
215	2010.12.04	3	szóbeli felelet	2
259	2010.12.04	4	szóbeli felelet	2
213	2010.12.04	4	szóbeli felelet	2
260	2010.12.04	4	szóbeli felelet	2
301	2010.12.04	5	szóbeli felelet	2
306	2010.12.04	1	szóbeli felelet	2
261	2010.12.04	5	szóbeli felelet	2
241	2010.12.04	3	szóbeli felelet	2
220	2010.12.04	5	szóbeli felelet	2
424	2010.12.05	2	témazáró dolgozat	19
360	2010.12.05	5	témazáró dolgozat	19
365	2010.12.05	5	témazáró dolgozat	19
398	2010.12.05	4	témazáró dolgozat	19
366	2010.12.05	4	témazáró dolgozat	19
363	2010.12.05	4	témazáró dolgozat	19
344	2010.12.05	4	témazáró dolgozat	19
397	2010.12.05	5	témazáró dolgozat	19
324	2010.12.05	4	témazáró dolgozat	19
390	2010.12.05	3	témazáró dolgozat	19
364	2010.12.05	5	témazáró dolgozat	19
362	2010.12.05	4	témazáró dolgozat	19
368	2010.12.05	5	témazáró dolgozat	19
400	2010.12.05	3	témazáró dolgozat	19
349	2010.12.05	5	szóbeli felelet	13
387	2010.12.05	5	szóbeli felelet	13
411	2010.12.05	4	szóbeli felelet	13
425	2010.12.05	5	szóbeli felelet	13
348	2010.12.05	5	szóbeli felelet	13
121	2010.12.05	5	röpdolgozat	13
167	2010.12.05	3	szóbeli felelet	13
167	2010.12.05	5	röpdolgozat	13
168	2010.12.05	2	röpdolgozat	13
123	2010.12.05	3	röpdolgozat	13
200	2010.12.05	5	szóbeli felelet	13
200	2010.12.05	4	röpdolgozat	13
201	2010.12.05	5	szóbeli felelet	13
201	2010.12.05	4	röpdolgozat	13
124	2010.12.05	5	röpdolgozat	13
350	2010.12.05	5	témazáró dolgozat	12
380	2010.12.05	2	témazáró dolgozat	12
413	2010.12.05	2	témazáró dolgozat	12
376	2010.12.05	5	témazáró dolgozat	12
427	2010.12.05	4	témazáró dolgozat	12
361	2010.12.05	3	témazáró dolgozat	12
394	2010.12.05	3	témazáró dolgozat	12
322	2010.12.05	1	témazáró dolgozat	12
320	2010.12.05	4	témazáró dolgozat	12
420	2010.12.05	4	témazáró dolgozat	12
389	2010.12.05	5	témazáró dolgozat	12
385	2010.12.05	5	témazáró dolgozat	12
372	2010.12.05	2	témazáró dolgozat	12
414	2010.12.05	4	témazáró dolgozat	12
323	2010.12.05	5	témazáró dolgozat	12
114	2010.12.05	5	röpdolgozat	4
104	2010.12.05	5	röpdolgozat	4
178	2010.12.05	5	röpdolgozat	4
146	2010.12.05	5	röpdolgozat	4
139	2010.12.05	5	röpdolgozat	4
205	2010.12.05	4	röpdolgozat	4
135	2010.12.05	5	röpdolgozat	4
108	2010.12.05	5	röpdolgozat	4
153	2010.12.05	4	röpdolgozat	4
138	2010.12.05	5	röpdolgozat	4
147	2010.12.05	4	röpdolgozat	4
137	2010.12.05	5	röpdolgozat	4
175	2010.12.05	4	röpdolgozat	4
192	2010.12.05	5	röpdolgozat	4
154	2010.12.05	5	röpdolgozat	4
148	2010.12.05	5	röpdolgozat	4
179	2010.12.05	5	röpdolgozat	4
168	2010.12.05	4	röpdolgozat	4
152	2010.12.05	5	röpdolgozat	4
144	2010.12.05	5	röpdolgozat	4
136	2010.12.05	5	röpdolgozat	4
156	2010.12.05	5	röpdolgozat	4
123	2010.12.05	5	röpdolgozat	4
143	2010.12.05	3	röpdolgozat	4
151	2010.12.05	4	röpdolgozat	4
142	2010.12.05	5	röpdolgozat	4
126	2010.12.05	5	röpdolgozat	4
402	2010.12.06	5	röpdolgozat	6
350	2010.12.06	2	röpdolgozat	6
381	2010.12.06	3	röpdolgozat	6
374	2010.12.06	3	röpdolgozat	6
380	2010.12.06	3	röpdolgozat	6
391	2010.12.06	3	röpdolgozat	6
338	2010.12.06	3	röpdolgozat	6
413	2010.12.06	3	röpdolgozat	6
325	2010.12.06	4	röpdolgozat	6
395	2010.12.06	4	röpdolgozat	6
383	2010.12.06	4	röpdolgozat	6
418	2010.12.06	4	röpdolgozat	6
337	2010.12.06	5	röpdolgozat	6
361	2010.12.06	3	röpdolgozat	6
386	2010.12.06	3	röpdolgozat	6
394	2010.12.06	4	röpdolgozat	6
410	2010.12.06	4	röpdolgozat	6
371	2010.12.06	4	röpdolgozat	6
335	2010.12.06	5	röpdolgozat	6
322	2010.12.06	3	röpdolgozat	6
401	2010.12.06	3	röpdolgozat	6
340	2010.12.06	5	röpdolgozat	6
320	2010.12.06	4	röpdolgozat	6
378	2010.12.06	5	röpdolgozat	6
351	2010.12.06	3	röpdolgozat	6
420	2010.12.06	5	röpdolgozat	6
412	2010.12.06	5	röpdolgozat	6
389	2010.12.06	5	röpdolgozat	6
385	2010.12.06	5	röpdolgozat	6
372	2010.12.06	3	röpdolgozat	6
414	2010.12.06	4	röpdolgozat	6
323	2010.12.06	5	röpdolgozat	6
41	2010.12.06	5	témazáró dolgozat	11
31	2010.12.06	4	témazáró dolgozat	11
6	2010.12.06	3	témazáró dolgozat	11
63	2010.12.06	4	témazáró dolgozat	11
62	2010.12.06	4	témazáró dolgozat	11
95	2010.12.06	2	témazáró dolgozat	11
25	2010.12.06	5	témazáró dolgozat	11
26	2010.12.06	5	témazáró dolgozat	11
316	2010.12.06	4	röpdolgozat	11
289	2010.12.06	3	röpdolgozat	11
307	2010.12.06	2	röpdolgozat	11
278	2010.12.06	5	röpdolgozat	11
277	2010.12.06	5	röpdolgozat	11
290	2010.12.06	4	röpdolgozat	11
281	2010.12.06	4	röpdolgozat	11
222	2010.12.06	5	röpdolgozat	11
280	2010.12.06	4	röpdolgozat	11
308	2010.12.06	3	röpdolgozat	11
270	2010.12.06	4	röpdolgozat	11
264	2010.12.06	5	röpdolgozat	11
219	2010.12.06	2	röpdolgozat	11
313	2010.12.06	5	röpdolgozat	11
224	2010.12.06	3	röpdolgozat	11
303	2010.12.06	4	röpdolgozat	11
309	2010.12.06	2	röpdolgozat	11
292	2010.12.06	3	röpdolgozat	11
229	2010.12.06	4	röpdolgozat	11
226	2010.12.06	1	röpdolgozat	11
227	2010.12.06	5	röpdolgozat	11
285	2010.12.06	5	röpdolgozat	11
275	2010.12.06	3	röpdolgozat	11
318	2010.12.06	1	röpdolgozat	11
256	2010.12.06	4	röpdolgozat	11
272	2010.12.06	5	röpdolgozat	11
267	2010.12.06	5	röpdolgozat	11
268	2010.12.06	4	röpdolgozat	11
282	2010.12.06	4	röpdolgozat	11
240	2010.12.06	4	röpdolgozat	11
307	2010.12.06	5	szóbeli felelet	11
318	2010.12.06	4	szóbeli felelet	11
303	2010.12.06	4	témazáró dolgozat	11
333	2010.12.06	4	röpdolgozat	11
396	2010.12.06	4	röpdolgozat	11
352	2010.12.06	4	röpdolgozat	11
384	2010.12.06	3	röpdolgozat	11
415	2010.12.06	2	röpdolgozat	11
357	2010.12.06	4	röpdolgozat	11
370	2010.12.06	1	röpdolgozat	11
345	2010.12.06	3	röpdolgozat	11
329	2010.12.06	4	röpdolgozat	11
388	2010.12.06	2	röpdolgozat	11
354	2010.12.06	3	röpdolgozat	11
353	2010.12.06	1	röpdolgozat	11
409	2010.12.06	3	röpdolgozat	11
347	2010.12.06	5	röpdolgozat	11
360	2010.12.06	5	röpdolgozat	11
365	2010.12.06	5	röpdolgozat	11
334	2010.12.06	5	röpdolgozat	11
398	2010.12.06	4	röpdolgozat	11
366	2010.12.06	2	röpdolgozat	11
363	2010.12.06	2	röpdolgozat	11
344	2010.12.06	3	röpdolgozat	11
397	2010.12.06	5	röpdolgozat	11
324	2010.12.06	4	röpdolgozat	11
390	2010.12.06	2	röpdolgozat	11
364	2010.12.06	5	röpdolgozat	11
362	2010.12.06	3	röpdolgozat	11
368	2010.12.06	5	röpdolgozat	11
356	2010.12.06	3	röpdolgozat	11
400	2010.12.06	4	röpdolgozat	11
375	2010.12.06	2	témazáró dolgozat	19
241	2010.12.06	5	szóbeli felelet	6
213	2010.12.06	5	szóbeli felelet	6
319	2010.12.06	5	szóbeli felelet	11
300	2010.12.06	3	szóbeli felelet	11
249	2010.12.06	3	szóbeli felelet	12
218	2010.12.06	4	szóbeli felelet	12
223	2010.12.06	3	szóbeli felelet	12
225	2010.12.06	5	szóbeli felelet	12
255	2010.12.06	4	szóbeli felelet	12
248	2010.12.06	5	szóbeli felelet	12
236	2010.12.06	3	szóbeli felelet	12
245	2010.12.06	4	szóbeli felelet	12
315	2010.12.06	1	szóbeli felelet	12
259	2010.12.06	2	szóbeli felelet	12
213	2010.12.06	4	szóbeli felelet	12
306	2010.12.06	4	szóbeli felelet	12
242	2010.12.06	1	szóbeli felelet	12
242	2010.12.06	2	szóbeli felelet	12
278	2010.12.06	5	szóbeli felelet	12
277	2010.12.06	5	szóbeli felelet	12
281	2010.12.06	5	szóbeli felelet	12
280	2010.12.06	5	szóbeli felelet	12
219	2010.12.06	2	szóbeli felelet	12
224	2010.12.06	3	szóbeli felelet	12
226	2010.12.06	2	szóbeli felelet	12
227	2010.12.06	3	szóbeli felelet	12
217	2010.12.06	5	szóbeli felelet	12
275	2010.12.06	5	szóbeli felelet	12
282	2010.12.06	4	szóbeli felelet	12
177	2010.12.06	3	szóbeli felelet	12
127	2010.12.06	5	szóbeli felelet	12
130	2010.12.06	1	szóbeli felelet	12
