datum	regenyid	darab
2009.07.12	67	1
2009.07.12	48	1
2009.07.12	14	1
2009.07.12	19	19
2009.07.13	35	7
2009.07.13	65	15
2009.07.13	38	1
2009.07.13	23	1
2009.07.13	5	1
2009.07.13	67	1
2009.07.14	69	1
2009.07.14	47	1
2009.07.14	67	1
2009.07.14	33	1
2009.07.14	38	1
2009.07.14	66	1
2009.07.14	5	1
2009.07.14	44	1
2009.07.14	20	1
2009.07.14	56	1
2009.07.14	38	1
2009.07.14	34	1
2009.07.14	35	1
2009.07.14	6	1
2009.07.14	52	16
2009.07.15	46	1
2009.07.15	60	1
2009.07.16	22	1
2009.07.16	37	2
2009.07.16	29	1
2009.07.16	4	19
2009.07.16	6	14
2009.07.16	40	1
2009.07.16	43	1
2009.07.16	54	1
2009.07.16	52	13
2009.07.16	29	1
2009.07.16	20	1
2009.07.16	71	1
2009.07.16	68	1
2009.07.16	54	1
2009.07.16	57	1
2009.07.16	42	1
2009.07.16	6	1
2009.07.16	12	7
2009.07.16	56	1
2009.07.16	26	1
2009.07.16	43	1
2009.07.16	51	1
2009.07.16	35	1
2009.07.16	57	1
2009.07.16	31	1
2009.07.16	71	1
2009.07.16	33	1
2009.07.16	55	1
2009.07.16	61	1
2009.07.16	66	1
2009.07.16	18	6
2009.07.16	38	1
2009.07.16	55	1
2009.07.16	57	1
2009.07.17	21	3
2009.07.17	8	1
2009.07.17	16	7
2009.07.17	70	18
2009.07.17	13	15
2009.07.17	29	17
2009.07.17	41	1
2009.07.17	53	16
2009.07.18	65	1
2009.07.18	17	1
2009.07.18	46	1
2009.07.18	70	1
2009.07.18	38	1
2009.07.18	66	11
2009.07.18	37	15
2009.07.18	9	1
2009.07.18	41	1
2009.07.18	54	1
2009.07.18	34	1
2009.07.18	12	1
2009.07.18	42	1
2009.07.18	2	1
2009.07.18	58	1
2009.07.18	8	11
2009.07.18	63	1
2009.07.18	40	7
2009.07.18	39	1
2009.07.18	45	17
2009.07.18	21	1
2009.07.18	9	1
2009.07.18	37	1
2009.07.19	59	11
2009.07.19	71	1
2009.07.19	31	1
2009.07.19	5	1
2009.07.19	62	20
2009.07.19	70	1
2009.07.19	8	1
2009.07.19	4	1
2009.07.19	32	1
2009.07.20	13	1
2009.07.20	13	1
2009.07.20	19	1
2009.07.20	8	12
2009.07.20	54	1
2009.07.20	43	1
2009.07.20	5	1
2009.07.20	25	14
2009.07.20	58	8
2009.07.20	64	12
2009.07.20	50	1
2009.07.20	55	13
2009.07.20	19	1
2009.07.20	70	1
2009.07.20	24	12
2009.07.20	68	2
2009.07.20	56	1
2009.07.20	19	1
2009.07.20	65	1
2009.07.20	53	1
2009.07.20	41	1
2009.07.20	13	1
2009.07.20	17	10
2009.07.20	42	16
2009.07.20	31	1
2009.07.20	10	1
2009.07.20	1	1
2009.07.20	53	1
2009.07.20	45	1
2009.07.20	10	1
2009.07.20	14	1
2009.07.20	66	1
2009.07.20	41	10
2009.07.20	53	1
2009.07.20	57	1
2009.07.20	5	7
2009.07.20	20	1
2009.07.20	45	1
2009.07.20	6	1
2009.07.20	56	1
2009.07.20	27	1
2009.07.20	64	1
2009.07.20	29	1
2009.07.20	47	1
2009.07.21	20	1
2009.07.21	22	1
2009.07.21	35	1
2009.07.21	21	10
2009.07.21	54	1
2009.07.21	20	1
2009.07.21	8	1
2009.07.21	50	1
2009.07.21	10	16
2009.07.21	23	1
2009.07.21	5	1
2009.07.21	8	13
2009.07.21	26	1
2009.07.21	65	1
2009.07.21	51	1
2009.07.21	64	9
2009.07.21	54	1
2009.07.21	42	3
2009.07.21	13	1
2009.07.21	9	1
2009.07.21	71	1
2009.07.21	69	1
2009.07.21	8	1
2009.07.21	41	1
2009.07.21	29	1
2009.07.21	6	15
2009.07.21	41	1
2009.07.21	4	1
2009.07.21	17	1
2009.07.21	20	1
2009.07.21	18	1
2009.07.21	60	1
2009.07.21	52	1
2009.07.21	20	9
2009.07.21	61	1
2009.07.21	19	16
2009.07.21	29	19
2009.07.21	35	1
2009.07.21	34	1
2009.07.21	3	9
2009.07.21	62	1
2009.07.21	16	19
2009.07.21	59	2
2009.07.21	67	1
2009.07.21	8	6
2009.07.21	31	1
2009.07.21	32	1
2009.07.21	55	1
2009.07.21	58	1
2009.07.21	63	1
2009.07.21	65	1
2009.07.21	44	20
2009.07.21	35	1
2009.07.21	3	10
2009.07.21	59	1
2009.07.21	45	1
2009.07.21	51	1
2009.07.21	50	1
2009.07.21	52	16
2009.07.21	57	1
2009.07.21	18	1
2009.07.21	70	1
2009.07.21	3	16
2009.07.21	18	1
2009.07.21	37	1
2009.07.21	12	13
2009.07.21	46	1
2009.07.21	18	1
2009.07.21	2	1
2009.07.21	7	1
2009.07.21	49	1
2009.07.21	22	1
2009.07.21	45	1
2009.07.21	17	1
2009.07.21	28	1
2009.07.21	25	1
2009.07.21	48	1
2009.07.21	51	1
2009.07.21	12	1
2009.07.21	54	1
2009.07.21	70	1
2009.07.21	66	1
2009.07.21	1	1
2009.07.21	36	1
2009.07.21	23	4
2009.07.21	54	1
2009.07.21	60	1
2009.07.21	25	1
2009.07.21	39	1
2009.07.21	23	15
2009.07.21	58	1
2009.07.21	43	1
2009.07.21	7	1
2009.07.21	66	1
2009.07.21	40	6
2009.07.21	27	1
2009.07.21	27	1
2009.07.21	47	1
2009.07.21	19	1
2009.07.21	5	1
2009.07.22	37	1
2009.07.22	22	1
2009.07.22	11	6
2009.07.23	46	1
2009.07.23	44	1
2009.07.23	8	1
2009.07.23	68	1
2009.07.23	28	1
2009.07.23	29	1
2009.07.23	51	1
2009.07.23	9	1
2009.07.23	53	1
2009.07.23	33	1
2009.07.23	54	1
2009.07.23	54	1
2009.07.23	70	1
2009.07.23	5	1
2009.07.23	43	1
2009.07.23	60	1
2009.07.23	60	1
2009.07.23	50	1
2009.07.23	41	1
2009.07.23	37	1
2009.07.23	53	1
2009.07.23	28	10
2009.07.23	3	17
2009.07.23	30	19
2009.07.23	16	1
2009.07.23	63	1
2009.07.23	15	1
2009.07.23	35	1
2009.07.23	55	1
2009.07.23	4	1
2009.07.23	61	18
2009.07.23	6	15
2009.07.23	16	4
2009.07.23	23	1
2009.07.23	62	17
2009.07.23	3	1
2009.07.23	67	1
2009.07.23	53	1
2009.07.23	63	1
2009.07.23	60	1
2009.07.23	10	1
2009.07.23	43	14
2009.07.23	65	1
2009.07.23	72	3
2009.07.23	49	1
2009.07.23	42	1
2009.07.23	59	1
2009.07.23	40	1
2009.07.23	69	4
2009.07.23	55	2
2009.07.23	23	1
2009.07.23	57	14
2009.07.23	2	1
2009.07.23	44	1
2009.07.23	9	1
2009.07.23	54	1
2009.07.23	38	1
2009.07.23	30	1
2009.07.23	69	17
2009.07.23	14	1
2009.07.23	37	18
2009.07.23	54	7
2009.07.23	50	1
2009.07.23	6	12
2009.07.23	38	1
2009.07.23	27	1
2009.07.23	48	9
2009.07.23	9	1
2009.07.23	15	1
2009.07.23	10	1
2009.07.23	57	1
2009.07.24	20	1
2009.07.24	69	1
2009.07.24	32	1
2009.07.24	19	1
2009.07.24	58	1
2009.07.24	60	1
2009.07.24	64	13
2009.07.24	42	15
2009.07.24	26	1
2009.07.24	59	1
2009.07.24	65	1
2009.07.24	35	20
2009.07.24	10	1
2009.07.25	15	1
2009.07.25	38	1
2009.07.25	53	1
2009.07.25	8	10
2009.07.25	36	1
2009.07.25	12	1
2009.07.25	34	18
2009.07.25	37	1
2009.07.25	69	1
2009.07.25	69	1
2009.07.25	27	1
2009.07.25	28	1
2009.07.25	9	1
2009.07.25	49	1
2009.07.25	4	6
2009.07.25	65	17
2009.07.25	51	1
2009.07.25	50	19
2009.07.25	51	1
2009.07.25	58	1
2009.07.25	46	1
2009.07.25	7	1
2009.07.25	64	1
2009.07.25	46	1
2009.07.25	54	8
2009.07.25	46	1
2009.07.25	13	1
2009.07.25	72	1
2009.07.25	46	1
2009.07.25	70	1
2009.07.25	69	1
2009.07.26	34	18
2009.07.26	38	1
2009.07.26	36	16
2009.07.26	35	1
2009.07.26	53	2
2009.07.26	34	20
2009.07.26	32	10
2009.07.26	11	1
2009.07.26	31	1
2009.07.26	25	1
2009.07.26	32	13
2009.07.26	44	1
2009.07.26	10	1
2009.07.26	35	4
2009.07.26	20	1
2009.07.26	72	1
2009.07.26	69	1
2009.07.26	57	1
2009.07.26	29	1
2009.07.26	33	1
2009.07.26	61	1
2009.07.26	17	1
2009.07.26	7	1
2009.07.26	53	1
2009.07.26	35	1
2009.07.26	37	7
2009.07.26	54	1
2009.07.26	64	1
2009.07.26	48	1
2009.07.26	43	1
2009.07.26	30	1
2009.07.26	16	1
2009.07.26	39	1
2009.07.26	30	12
2009.07.26	49	17
2009.07.26	71	1
2009.07.26	31	12
2009.07.26	39	1
2009.07.26	36	1
2009.07.26	28	1
2009.07.26	46	1
2009.07.26	72	1
2009.07.26	66	1
2009.07.26	2	1
2009.07.26	71	1
2009.07.26	50	2
2009.07.26	47	7
2009.07.26	15	1
2009.07.26	5	1
2009.07.27	44	1
2009.07.27	63	4
2009.07.27	27	1
2009.07.27	69	1
2009.07.27	4	1
2009.07.27	54	1
2009.07.27	5	1
2009.07.28	41	1
2009.07.28	58	1
2009.07.28	67	1
2009.07.28	21	1
2009.07.28	54	1
2009.07.28	2	5
2009.07.28	4	1
2009.07.28	35	1
2009.07.29	11	1
2009.07.29	2	1
2009.07.29	69	1
2009.07.29	68	1
2009.07.29	68	1
2009.07.29	25	1
2009.07.29	57	1
2009.07.29	4	1
2009.07.29	7	1
2009.07.29	42	1
2009.07.29	66	9
2009.07.29	31	1
2009.07.29	3	1
2009.07.29	27	11
2009.07.29	41	1
2009.07.29	55	1
2009.07.29	72	3
2009.07.29	69	1
2009.07.29	65	1
2009.07.30	68	1
2009.07.30	33	1
2009.07.30	42	1
2009.07.30	5	1
2009.07.30	13	7
2009.07.30	18	1
2009.07.30	63	9
2009.07.30	38	1
2009.07.30	57	1
2009.07.30	14	1
2009.07.30	65	1
2009.07.30	8	1
2009.07.30	8	1
2009.07.31	56	1
2009.07.31	71	1
2009.07.31	68	1
2009.07.31	48	1
2009.07.31	60	1
2009.07.31	32	1
2009.07.31	31	9
2009.07.31	17	1
2009.07.31	50	1
2009.07.31	36	1
2009.07.31	23	1
2009.07.31	18	1
2009.07.31	9	1
2009.07.31	45	1
2009.07.31	71	1
2009.07.31	38	1
2009.07.31	50	1
2009.07.31	10	1
2009.07.31	8	1
2009.07.31	27	1
2009.07.31	67	1
2009.07.31	23	1
2009.07.31	53	1
2009.07.31	49	1
2009.07.31	63	1
2009.07.31	4	1
2009.07.31	2	1
2009.07.31	55	1
2009.07.31	35	1
2009.07.31	29	1
2009.07.31	37	1
2009.07.31	66	13
2009.07.31	11	1
2009.07.31	67	1
2009.07.31	35	1
2009.08.01	57	1
2009.08.01	46	1
2009.08.02	42	1
2009.08.02	39	1
2009.08.02	28	3
2009.08.02	7	1
2009.08.02	2	10
2009.08.02	13	1
2009.08.02	2	5
2009.08.02	25	1
2009.08.02	64	1
2009.08.02	32	1
2009.08.03	57	1
2009.08.03	35	7
2009.08.03	65	1
2009.08.03	44	1
2009.08.03	18	1
2009.08.03	17	1
2009.08.03	68	5
2009.08.03	9	1
2009.08.03	62	4
2009.08.03	38	1
2009.08.03	6	1
2009.08.03	20	1
2009.08.03	61	8
2009.08.03	40	16
2009.08.03	40	5
2009.08.03	22	1
2009.08.03	29	1
2009.08.03	63	14
2009.08.03	6	1
2009.08.03	24	1
2009.08.03	22	6
2009.08.03	21	1
2009.08.03	12	1
2009.08.04	38	1
2009.08.04	14	5
2009.08.04	46	1
2009.08.04	72	1
2009.08.04	3	1
2009.08.04	34	1
2009.08.04	21	1
2009.08.04	26	1
2009.08.04	66	1
2009.08.04	66	1
2009.08.04	65	1
2009.08.04	52	1
2009.08.04	39	1
2009.08.04	11	1
2009.08.04	7	1
2009.08.04	72	1
2009.08.04	45	1
2009.08.04	28	1
2009.08.04	67	7
2009.08.04	60	1
2009.08.04	28	1
2009.08.04	28	20
2009.08.04	36	20
2009.08.04	25	1
2009.08.04	38	3
2009.08.04	57	1
2009.08.04	69	1
2009.08.04	39	1
2009.08.04	34	7
2009.08.04	16	1
2009.08.04	23	1
2009.08.04	57	1
2009.08.04	62	1
2009.08.04	38	1
2009.08.04	34	1
2009.08.04	48	1
2009.08.04	50	18
2009.08.04	64	2
2009.08.04	34	1
2009.08.04	15	1
2009.08.04	10	10
2009.08.04	68	14
2009.08.04	41	9
2009.08.04	66	1
2009.08.04	5	1
2009.08.04	53	1
2009.08.04	56	1
2009.08.04	50	1
2009.08.04	7	7
2009.08.04	68	1
2009.08.04	7	8
2009.08.05	22	16
2009.08.05	26	16
2009.08.05	10	1
2009.08.05	41	1
2009.08.05	56	8
2009.08.05	41	1
2009.08.05	8	13
2009.08.05	63	1
2009.08.06	52	10
2009.08.06	39	1
2009.08.06	51	1
2009.08.06	35	1
2009.08.07	36	1
2009.08.07	7	1
2009.08.07	30	1
2009.08.07	23	1
2009.08.08	27	1
2009.08.08	6	1
2009.08.08	18	1
2009.08.08	4	7
2009.08.08	40	1
2009.08.08	22	1
2009.08.08	39	1
2009.08.08	72	1
2009.08.08	20	2
2009.08.08	22	1
2009.08.08	56	1
2009.08.08	29	1
2009.08.08	61	1
2009.08.08	4	1
2009.08.08	58	1
2009.08.08	10	1
2009.08.08	71	1
2009.08.08	53	1
2009.08.08	35	1
2009.08.08	13	1
2009.08.08	24	1
2009.08.08	60	1
2009.08.08	38	1
2009.08.08	62	1
2009.08.08	45	1
2009.08.08	17	1
2009.08.08	39	1
2009.08.08	31	1
2009.08.08	12	1
2009.08.08	68	1
2009.08.08	31	1
2009.08.08	37	1
2009.08.08	56	1
2009.08.08	39	1
2009.08.08	56	1
2009.08.08	4	1
2009.08.08	54	17
2009.08.08	61	20
2009.08.08	2	1
2009.08.08	5	10
2009.08.08	69	1
2009.08.08	70	1
2009.08.08	3	5
2009.08.08	48	8
2009.08.08	67	20
2009.08.08	49	1
2009.08.08	60	9
2009.08.08	33	1
2009.08.08	3	19
2009.08.08	52	1
2009.08.08	28	1
2009.08.08	34	1
2009.08.08	50	1
2009.08.08	72	1
2009.08.08	60	1
2009.08.08	39	1
2009.08.08	52	1
2009.08.08	15	1
2009.08.08	26	1
2009.08.08	34	1
2009.08.08	36	3
2009.08.08	67	1
2009.08.08	43	1
2009.08.08	51	10
2009.08.08	45	1
2009.08.08	43	6
2009.08.08	29	1
2009.08.08	51	1
2009.08.09	6	1
2009.08.09	37	1
2009.08.09	43	8
2009.08.09	20	19
2009.08.09	72	17
2009.08.09	45	13
2009.08.10	19	1
2009.08.11	49	1
2009.08.11	35	1
2009.08.11	42	1
2009.08.11	60	1
2009.08.11	65	1
2009.08.11	57	1
2009.08.11	21	12
2009.08.11	9	1
2009.08.11	8	1
2009.08.11	31	1
2009.08.12	37	1
2009.08.12	10	1
2009.08.12	59	1
2009.08.12	45	1
2009.08.12	31	9
2009.08.12	44	1
2009.08.12	6	1
2009.08.12	36	1
2009.08.12	31	1
2009.08.12	8	1
2009.08.12	52	1
2009.08.12	41	1
2009.08.12	24	1
2009.08.12	33	1
2009.08.12	15	1
2009.08.12	17	1
2009.08.12	2	7
2009.08.12	48	1
2009.08.12	39	11
2009.08.12	55	1
2009.08.12	48	1
2009.08.12	17	1
2009.08.12	71	1
2009.08.12	42	1
2009.08.12	42	7
2009.08.12	49	1
2009.08.12	10	1
2009.08.13	53	1
2009.08.13	38	1
2009.08.13	61	1
2009.08.13	10	1
2009.08.13	12	1
2009.08.13	40	12
2009.08.13	5	1
2009.08.13	71	1
2009.08.13	51	1
2009.08.13	18	1
2009.08.13	13	1
2009.08.13	53	2
2009.08.13	40	1
2009.08.14	48	1
2009.08.14	42	1
2009.08.14	43	17
2009.08.14	28	1
2009.08.14	48	1
2009.08.14	35	1
2009.08.14	70	1
2009.08.14	64	1
2009.08.14	13	1
2009.08.14	58	11
2009.08.14	13	1
2009.08.14	72	16
2009.08.14	46	1
2009.08.14	11	1
2009.08.14	17	1
2009.08.14	20	1
2009.08.14	66	1
2009.08.14	43	1
2009.08.14	39	1
2009.08.14	69	1
2009.08.14	52	1
2009.08.14	6	1
2009.08.14	46	15
2009.08.14	54	1
2009.08.14	57	12
2009.08.14	39	1
2009.08.14	44	1
2009.08.14	64	1
2009.08.14	69	3
2009.08.14	20	1
2009.08.14	7	1
2009.08.14	10	1
2009.08.14	12	1
2009.08.14	69	5
2009.08.14	3	1
2009.08.14	53	1
2009.08.14	67	1
2009.08.14	5	1
2009.08.14	49	1
2009.08.14	1	1
2009.08.14	59	1
2009.08.14	24	1
2009.08.14	1	1
2009.08.14	54	1
2009.08.14	67	1
2009.08.14	47	7
2009.08.14	54	1
2009.08.14	56	1
2009.08.14	54	1
2009.08.14	8	1
2009.08.14	6	18
2009.08.14	12	1
2009.08.15	28	1
2009.08.15	47	1
2009.08.15	29	1
2009.08.15	49	1
2009.08.15	54	1
2009.08.15	6	8
2009.08.15	18	1
2009.08.15	41	18
2009.08.15	39	1
2009.08.16	35	1
2009.08.16	13	12
2009.08.16	3	1
2009.08.16	15	1
2009.08.16	24	1
2009.08.16	6	1
2009.08.16	54	1
2009.08.16	48	4
2009.08.16	47	1
2009.08.16	27	1
2009.08.16	58	1
2009.08.16	58	1
2009.08.16	28	1
2009.08.16	10	12
2009.08.16	64	1
2009.08.16	72	1
2009.08.16	16	1
2009.08.16	18	1
2009.08.16	43	1
2009.08.17	33	1
2009.08.17	26	1
2009.08.17	28	1
2009.08.17	16	1
2009.08.17	41	1
2009.08.17	55	1
2009.08.17	16	20
2009.08.17	61	1
2009.08.17	34	15
2009.08.17	61	1
2009.08.17	24	1
2009.08.17	56	1
2009.08.17	7	1
2009.08.17	9	1
2009.08.17	53	1
2009.08.17	55	1
2009.08.17	54	1
2009.08.17	3	1
2009.08.17	17	6
2009.08.17	24	1
2009.08.17	57	1
2009.08.17	30	16
2009.08.17	17	1
2009.08.17	14	1
2009.08.17	65	20
2009.08.17	10	1
2009.08.17	54	1
2009.08.17	72	12
2009.08.17	17	1
2009.08.17	10	1
2009.08.17	36	1
2009.08.17	26	14
2009.08.17	1	1
2009.08.17	5	1
2009.08.17	22	1
2009.08.17	2	1
2009.08.17	23	1
2009.08.17	38	1
2009.08.17	35	1
2009.08.17	25	1
2009.08.17	13	1
2009.08.17	37	1
2009.08.17	3	1
2009.08.17	70	1
2009.08.17	46	1
2009.08.17	59	9
2009.08.18	38	1
2009.08.18	58	1
2009.08.19	12	5
2009.08.19	50	1
2009.08.19	2	1
2009.08.19	56	1
2009.08.19	50	1
2009.08.19	21	1
2009.08.19	50	1
2009.08.19	1	19
2009.08.19	37	15
2009.08.19	42	8
2009.08.19	59	1
2009.08.20	5	1
2009.08.20	43	17
2009.08.20	53	1
2009.08.20	29	1
2009.08.20	54	2
2009.08.20	47	1
2009.08.20	52	1
2009.08.20	50	1
2009.08.20	44	1
2009.08.20	29	1
2009.08.20	3	20
2009.08.20	8	1
2009.08.20	36	1
2009.08.20	71	1
2009.08.20	47	1
2009.08.20	12	1
2009.08.20	39	1
2009.08.20	41	13
2009.08.20	17	1
2009.08.20	71	1
2009.08.20	15	1
2009.08.20	40	1
2009.08.20	36	5
2009.08.20	10	1
2009.08.20	12	1
2009.08.20	25	1
2009.08.20	36	1
2009.08.20	56	1
2009.08.20	7	1
2009.08.20	10	1
2009.08.20	54	1
2009.08.20	14	1
2009.08.20	68	1
2009.08.20	15	1
2009.08.20	67	1
2009.08.20	11	1
2009.08.20	11	10
2009.08.20	12	10
2009.08.20	30	1
2009.08.20	30	1
2009.08.20	72	1
2009.08.20	68	1
2009.08.20	1	1
2009.08.20	48	1
2009.08.20	32	1
2009.08.20	6	1
2009.08.20	6	1
2009.08.20	22	1
2009.08.20	25	5
2009.08.20	65	1
2009.08.20	42	1
2009.08.20	27	1
2009.08.20	34	1
2009.08.20	49	1
2009.08.20	71	1
2009.08.20	9	1
2009.08.20	57	1
2009.08.20	72	1
2009.08.20	27	1
2009.08.20	45	1
2009.08.20	16	1
2009.08.20	43	1
2009.08.20	11	1
2009.08.20	47	19
2009.08.20	56	1
2009.08.20	71	1
2009.08.20	20	7
2009.08.21	13	1
2009.08.21	1	13
2009.08.21	39	3
2009.08.21	50	1
2009.08.21	46	1
2009.08.21	8	1
2009.08.21	42	1
2009.08.21	37	1
2009.08.21	48	1
2009.08.21	69	1
2009.08.21	44	1
2009.08.21	67	1
2009.08.21	24	1
2009.08.21	55	1
2009.08.21	59	1
2009.08.21	63	3
2009.08.21	15	17
2009.08.21	36	1
2009.08.21	66	1
2009.08.21	70	7
2009.08.21	57	13
2009.08.21	71	1
2009.08.22	63	5
2009.08.22	72	6
2009.08.22	38	1
2009.08.22	22	8
2009.08.22	5	1
2009.08.22	36	1
2009.08.22	41	1
2009.08.22	34	1
2009.08.22	2	1
2009.08.22	68	1
2009.08.22	71	1
2009.08.22	3	1
2009.08.22	12	1
2009.08.22	42	1
2009.08.23	47	15
2009.08.23	10	1
2009.08.23	42	20
2009.08.23	48	11
2009.08.23	55	1
2009.08.23	16	1
2009.08.23	49	1
2009.08.23	23	1
2009.08.23	23	1
2009.08.24	22	1
2009.08.24	14	15
2009.08.24	1	1
2009.08.24	22	1
2009.08.24	8	10
2009.08.24	11	1
2009.08.24	32	1
2009.08.24	59	1
2009.08.24	2	1
2009.08.24	48	1
2009.08.24	32	13
2009.08.24	65	4
2009.08.24	72	17
2009.08.24	45	1
2009.08.24	32	14
2009.08.24	14	4
2009.08.24	54	1
2009.08.24	45	1
2009.08.24	44	1
2009.08.24	6	7
2009.08.24	17	1
2009.08.24	3	1
2009.08.24	69	1
2009.08.24	59	1
2009.08.24	26	1
2009.08.24	25	1
2009.08.24	63	1
2009.08.24	31	7
2009.08.24	5	1
2009.08.24	2	1
2009.08.24	54	1
2009.08.24	18	3
2009.08.24	28	5
2009.08.24	68	1
2009.08.24	58	1
2009.08.24	34	1
2009.08.24	60	1
2009.08.24	4	1
2009.08.24	53	1
2009.08.24	53	8
2009.08.24	50	1
2009.08.24	13	3
2009.08.24	12	1
2009.08.24	56	1
2009.08.24	50	7
2009.08.24	2	1
2009.08.24	28	1
2009.08.24	27	1
2009.08.24	20	7
2009.08.24	30	13
2009.08.25	55	1
2009.08.25	38	1
2009.08.25	38	1
2009.08.25	25	1
2009.08.25	22	1
2009.08.25	31	1
2009.08.25	34	6
2009.08.25	16	1
2009.08.25	64	1
2009.08.25	47	18
2009.08.25	17	1
2009.08.25	50	1
2009.08.25	66	1
2009.08.26	43	1
2009.08.26	49	1
2009.08.26	1	6
2009.08.26	50	1
2009.08.26	12	1
2009.08.26	26	1
2009.08.26	19	1
2009.08.26	34	2
2009.08.26	41	1
2009.08.26	60	14
2009.08.26	20	1
2009.08.26	35	9
2009.08.26	32	1
2009.08.26	26	13
2009.08.26	52	1
2009.08.26	55	11
2009.08.26	18	1
2009.08.26	44	1
2009.08.26	51	1
2009.08.26	1	1
2009.08.26	34	1
2009.08.26	5	13
2009.08.26	53	1
2009.08.26	5	1
2009.08.26	14	1
2009.08.26	22	1
2009.08.26	64	1
2009.08.26	11	6
2009.08.26	28	1
2009.08.26	22	1
2009.08.26	40	1
2009.08.26	53	1
2009.08.26	25	1
2009.08.26	2	1
2009.08.26	16	1
2009.08.26	2	14
2009.08.26	29	1
2009.08.26	25	1
2009.08.26	34	1
2009.08.26	28	1
2009.08.26	20	1
2009.08.26	43	1
2009.08.26	37	1
2009.08.26	51	1
2009.08.26	8	1
2009.08.26	19	1
2009.08.26	58	1
2009.08.26	66	1
2009.08.26	9	16
2009.08.26	44	1
2009.08.26	1	10
2009.08.26	68	8
2009.08.26	67	11
2009.08.26	34	1
2009.08.26	18	1
2009.08.26	32	1
2009.08.26	10	1
2009.08.26	45	1
2009.08.26	41	1
2009.08.26	37	1
2009.08.26	19	3
2009.08.26	30	1
2009.08.26	37	18
2009.08.26	43	1
2009.08.26	39	1
2009.08.26	69	1
2009.08.26	51	1
2009.08.26	26	1
2009.08.26	66	1
2009.08.26	61	1
2009.08.26	43	1
2009.08.26	65	1
2009.08.26	16	1
2009.08.26	21	1
2009.08.27	52	1
2009.08.27	5	1
2009.08.27	32	1
2009.08.27	56	1
2009.08.27	68	1
2009.08.27	11	1
2009.08.27	54	4
2009.08.27	51	5
2009.08.27	41	8
2009.08.28	66	1
2009.08.28	30	1
2009.08.28	4	4
2009.08.28	37	1
2009.08.28	12	1
2009.08.28	72	1
2009.08.28	50	1
2009.08.28	69	1
2009.08.28	30	1
2009.08.28	37	1
2009.08.28	67	1
2009.08.28	30	1
2009.08.28	39	13
2009.08.28	23	1
2009.08.28	7	5
2009.08.28	46	1
2009.08.28	30	1
2009.08.28	13	1
2009.08.28	55	1
2009.08.28	10	1
2009.08.28	41	19
2009.08.28	51	1
2009.08.28	50	1
2009.08.28	44	4
2009.08.28	69	1
2009.08.28	23	1
2009.08.28	9	1
2009.08.29	18	1
2009.08.30	27	20
2009.08.31	1	1
2009.08.31	38	1
2009.08.31	61	1
2009.08.31	35	5
2009.08.31	18	1
2009.08.31	57	1
2009.08.31	8	1
2009.08.31	23	1
2009.08.31	70	1
2009.08.31	40	11
2009.08.31	15	1
2009.08.31	38	1
2009.08.31	62	1
2009.08.31	36	1
2009.08.31	16	1
2009.08.31	27	15
2009.08.31	21	1
2009.08.31	69	1
2009.08.31	67	1
2009.08.31	31	1
2009.08.31	58	2
2009.08.31	48	1
2009.08.31	22	1
2009.08.31	22	15
2009.08.31	28	1
2009.08.31	30	1
2009.08.31	51	1
2009.08.31	50	1
2009.08.31	24	1
2009.08.31	4	20
2009.08.31	46	1
2009.08.31	2	1
2009.08.31	16	1
2009.08.31	55	1
2009.08.31	30	1
2009.08.31	46	1
2009.08.31	33	1
2009.09.01	4	1
2009.09.01	28	1
2009.09.01	11	1
2009.09.01	52	1
2009.09.01	70	1
2009.09.01	62	1
2009.09.01	2	1
2009.09.02	50	3
2009.09.02	23	1
2009.09.02	36	1
2009.09.02	37	1
2009.09.02	33	1
2009.09.02	61	1
2009.09.02	35	1
2009.09.03	44	1
2009.09.03	4	4
2009.09.03	25	1
2009.09.03	63	1
2009.09.03	6	1
2009.09.04	3	1
2009.09.04	7	1
2009.09.04	71	1
2009.09.04	52	20
2009.09.04	22	1
2009.09.04	59	1
2009.09.04	51	1
2009.09.04	44	1
2009.09.04	20	1
2009.09.04	20	1
2009.09.04	68	1
2009.09.04	1	1
2009.09.04	58	1
2009.09.04	32	8
2009.09.04	8	1
2009.09.04	12	1
2009.09.04	61	1
2009.09.04	26	1
2009.09.04	1	17
2009.09.05	25	1
2009.09.05	66	1
2009.09.05	30	1
2009.09.05	34	1
2009.09.05	54	1
2009.09.05	17	1
2009.09.05	56	7
2009.09.05	6	1
2009.09.05	52	1
2009.09.05	51	1
2009.09.05	3	1
2009.09.05	11	1
2009.09.05	30	1
2009.09.05	26	1
2009.09.05	15	1
2009.09.05	17	1
2009.09.05	34	1
2009.09.05	20	5
2009.09.05	3	1
2009.09.06	2	1
2009.09.06	3	20
2009.09.06	32	1
2009.09.06	6	1
2009.09.06	42	1
2009.09.06	22	1
2009.09.06	29	7
2009.09.06	62	1
2009.09.06	49	1
2009.09.06	45	1
2009.09.06	31	4
2009.09.06	20	1
2009.09.06	39	1
2009.09.06	24	1
2009.09.06	69	1
2009.09.06	49	19
2009.09.06	40	12
2009.09.06	21	1
2009.09.07	14	1
2009.09.07	69	1
2009.09.07	26	1
2009.09.07	10	1
2009.09.08	64	1
2009.09.08	53	1
2009.09.08	55	1
2009.09.08	2	1
2009.09.08	12	1
2009.09.08	23	1
2009.09.08	51	17
2009.09.08	61	1
